日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,
106/01/13,268242,4506691,17.05,17.05,16.65,16.75,-0.30,88,
106/01/16,213321,3528513,16.75,16.75,16.45,16.45,-0.30,93,
106/01/17,104244,1720463,16.45,16.60,16.45,16.50,+0.05,45,
106/01/18,97000,1606800,16.50,16.65,16.50,16.65,+0.15,59,
106/01/19,153342,2534943,16.55,16.65,16.45,16.55,-0.10,53,
106/01/20,135364,2249542,16.60,16.70,16.55,16.70,+0.15,53,
106/01/23,216376,3618279,16.75,16.80,16.60,16.80,+0.10,68,
106/01/24,541386,9258699,16.75,17.40,16.75,17.25,+0.45,202,
105/12/01,240440,3816701,15.90,16.00,15.80,15.90,-0.15,121,
105/12/02,224012,3545390,15.85,15.90,15.70,15.85,-0.05,60,
105/12/05,180000,2813300,15.85,15.85,15.50,15.70,-0.15,64,
105/12/06,138244,2159431,15.70,15.80,15.55,15.55,-0.15,71,
105/12/07,143000,2213350,15.60,15.60,15.40,15.55,0.00,59,
105/12/08,169754,2641437,15.55,15.65,15.50,15.55,0.00,78,
105/12/09,293722,4657534,15.85,16.00,15.75,15.80,+0.25,136,
105/12/12,230260,3630381,15.80,15.85,15.70,15.80,0.00,91,
105/12/13,322000,5144900,15.80,16.20,15.80,16.10,+0.30,144,
105/12/14,158762,2552664,16.10,16.15,16.00,16.00,-0.10,90,
105/12/15,116000,1852600,15.90,16.05,15.90,16.05,+0.05,47,
105/12/16,355781,5760874,16.10,16.30,16.05,16.20,+0.15,146,
105/12/19,411000,6750200,16.10,16.70,16.10,16.25,+0.05,153,
105/12/20,549383,9094095,16.30,16.95,16.25,16.85,+0.60,215,
105/12/21,391000,6503350,16.95,16.95,16.45,16.50,-0.35,172,
105/12/22,324864,5345481,16.50,16.65,16.35,16.40,-0.10,99,
105/12/23,95710,1580044,16.40,16.70,16.35,16.45,+0.05,50,
105/12/26,141343,2294440,16.45,16.45,16.05,16.35,-0.10,65,
105/12/27,126244,2057901,16.15,16.45,16.15,16.45,+0.10,46,
105/12/28,230930,3807247,16.50,16.55,16.40,16.55,+0.10,64,
105/12/29,100244,1649813,16.60,16.60,16.40,16.50,-0.05,42,
105/12/30,110563,1822061,16.55,16.55,16.40,16.55,+0.05,54,
105/11/01,32100,483710,15.10,15.10,15.00,15.10,0.00,25,
105/11/02,126002,1888679,15.10,15.10,14.95,14.95,-0.15,58,
105/11/03,62120,924926,14.95,14.95,14.85,14.85,-0.10,32,
105/11/04,185101,2735444,14.85,14.85,14.70,14.85,0.00,65,
105/11/07,116060,1722588,14.80,14.90,14.80,14.85,0.00,34,
105/11/08,50000,740200,14.85,14.85,14.75,14.80,-0.05,26,
105/11/09,285161,4151700,14.80,14.85,14.35,14.70,-0.10,97,
105/11/10,263000,3903900,14.70,15.00,14.50,14.80,+0.10,51,
105/11/11,73001,1077264,14.80,14.85,14.65,14.80,0.00,41,
105/11/14,374342,5644148,15.00,15.30,14.80,15.30,+0.50,113,
105/11/15,411000,6346500,15.35,15.70,15.25,15.30,0.00,143,
105/11/16,91000,1392050,15.30,15.30,15.25,15.30,0.00,32,
105/11/17,116000,1764300,15.30,15.30,15.10,15.20,-0.10,34,
105/11/18,194000,2963000,15.30,15.45,15.20,15.45,+0.25,54,
105/11/21,129165,1998607,15.40,15.60,15.30,15.50,+0.05,43,
105/11/22,133000,2044300,15.50,15.50,15.30,15.30,-0.20,57,
105/11/23,62000,948500,15.30,15.40,15.25,15.30,0.00,17,
105/11/24,57000,869750,15.30,15.30,15.20,15.30,0.00,26,
105/11/25,117900,1795389,15.30,15.30,15.15,15.25,-0.05,45,
105/11/28,193000,2932300,15.25,15.30,15.15,15.25,0.00,46,
105/11/29,65059,997395,15.30,15.45,15.25,15.35,+0.10,33,
105/11/30,1215314,19203374,15.40,16.20,15.30,16.05,+0.70,455,
105/10/03,110010,1688953,15.30,15.40,15.30,15.35,+0.05,38,
105/10/04,228539,3571554,15.35,15.90,15.35,15.60,+0.25,109,
105/10/05,121160,1892630,15.75,15.80,15.55,15.55,-0.05,47,
105/10/06,70252,1097368,15.60,15.70,15.60,15.60,+0.05,30,
105/10/07,125486,1958183,15.65,15.65,15.55,15.55,-0.05,43,
105/10/11,152000,2361650,15.55,15.60,15.50,15.50,-0.05,47,
105/10/12,182367,2808765,15.50,15.50,15.35,15.40,-0.10,58,
105/10/13,69167,1063904,15.40,15.40,15.30,15.40,0.00,20,
105/10/14,119000,1824050,15.40,15.40,15.25,15.40,0.00,55,
105/10/17,73000,1115650,15.30,15.30,15.25,15.30,-0.10,22,
105/10/18,106675,1626708,15.25,15.25,15.20,15.25,-0.05,13,
105/10/19,190837,2887687,15.25,15.30,15.00,15.20,-0.05,83,
105/10/20,160180,2420818,15.10,15.25,15.10,15.15,-0.05,35,
105/10/21,75000,1134400,15.15,15.20,15.05,15.15,0.00,38,
105/10/24,47094,716028,15.15,15.25,15.15,15.25,+0.10,27,
105/10/25,25012,380181,15.20,15.20,15.20,15.20,-0.05,11,
105/10/26,51260,777326,15.25,15.25,15.10,15.20,0.00,21,
105/10/27,30083,454803,15.20,15.20,15.10,15.10,-0.10,12,
105/10/28,55334,834860,15.10,15.10,15.05,15.10,0.00,30,
105/10/31,97242,1462130,15.10,15.10,15.00,15.10,0.00,39,
105/09/01,136069,2058745,15.15,15.20,15.05,15.15,0.00,55,
105/09/02,177581,2664935,15.15,15.20,14.90,14.95,-0.20,77,
105/09/05,92598,1381209,14.90,14.95,14.85,14.95,0.00,45,
105/09/06,134437,2007959,14.85,15.00,14.85,15.00,+0.05,39,
105/09/07,671620,10052461,14.95,15.30,14.95,15.15,+0.15,73,
105/09/08,2277150,33984645,15.35,15.35,15.25,15.30,+0.15,77,
105/09/09,1636445,24428470,15.40,15.40,15.25,15.35,+0.05,28,
105/09/10,119005,1807875,15.20,15.20,15.15,15.20,-0.15,26,
105/09/12,192090,2908850,15.25,15.25,15.05,15.10,-0.10,51,
105/09/13,130500,1980525,15.25,15.25,15.10,15.15,+0.05,32,
105/09/14,86000,1309400,15.15,15.35,15.15,15.25,+0.10,27,
105/09/19,146180,2234586,15.35,15.35,15.25,15.25,0.00,48,
105/09/20,145580,2227116,15.30,15.40,15.25,15.25,0.00,40,
105/09/21,125500,1923650,15.30,15.40,15.25,15.40,+0.15,71,
105/09/22,181485,2776572,15.45,15.45,15.20,15.25,-0.15,74,
105/09/23,195004,2971360,15.30,15.30,15.15,15.25,0.00,35,
105/09/26,82000,1252900,15.30,15.35,15.25,15.25,0.00,29,
105/09/29,82599,1261903,15.30,15.30,15.25,15.25,0.00,29,
105/09/30,77714,1190352,15.30,15.35,15.30,15.30,+0.05,34,
105/08/01,130035,1990483,15.25,15.50,15.20,15.35,+0.05,50,
105/08/02,148199,2282654,15.50,15.50,15.35,15.40,+0.05,42,
105/08/03,101619,1542377,15.20,15.25,15.10,15.20,-0.20,46,
105/08/04,227000,3414400,15.25,15.25,14.95,15.10,-0.10,102,
105/08/05,140208,2106820,15.00,15.10,14.95,15.10,0.00,44,
105/08/08,95780,1446900,15.25,15.25,15.00,15.10,0.00,31,
105/08/09,247452,3695084,15.05,15.10,14.85,15.00,-0.10,91,
105/08/10,213001,3202213,15.00,15.10,14.95,15.00,0.00,68,
105/08/11,149106,2233340,15.00,15.10,14.85,15.05,+0.05,69,
105/08/12,1653402,26437351,15.50,16.55,15.50,16.55,+1.50,585,
105/08/15,927030,15100381,16.55,16.80,15.90,16.10,-0.45,398,
105/08/16,654685,10619577,16.30,16.45,16.05,16.20,+0.10,225,
105/08/17,460770,7385641,16.30,16.30,15.95,16.05,-0.15,181,
105/08/18,346336,5526490,15.95,16.05,15.90,15.95,-0.10,117,
105/08/19,609681,9615955,16.00,16.00,15.55,15.65,-0.30,240,
105/08/22,263818,4061690,15.70,15.70,15.20,15.25,-0.40,114,
105/08/23,200204,3071521,15.40,15.45,15.25,15.30,+0.05,67,
105/08/24,115368,1760004,15.30,15.35,15.20,15.20,-0.10,49,
105/08/25,122447,1863098,15.10,15.35,15.10,15.20,0.00,59,
105/08/26,259090,3996885,15.20,15.65,15.20,15.40,+0.20,104,
105/08/29,100000,1534450,15.55,15.55,15.30,15.35,-0.05,40,
105/08/30,204471,3132308,15.45,15.45,15.20,15.30,-0.05,58,
105/08/31,106004,1612960,15.30,15.30,15.15,15.15,-0.15,57,
105/07/01,562501,8324536,14.45,15.05,14.40,15.05,+0.65,203,
105/07/04,128860,1920628,15.10,15.10,14.80,14.85,-0.20,60,
105/07/05,260000,3830500,14.80,14.80,14.65,14.75,-0.10,58,
105/07/06,139989,2057839,14.75,14.75,14.60,14.75,0.00,44,
105/07/07,99122,1466399,14.65,15.00,14.65,14.80,+0.05,34,
105/07/11,141158,2085687,14.90,14.90,14.65,14.90,+0.10,52,
105/07/12,129000,1907200,14.90,14.90,14.70,14.85,-0.05,31,
105/07/13,255115,3849646,14.85,15.40,14.70,15.30,+0.45,113,
105/07/14,80220,1222283,15.40,15.40,15.10,15.20,-0.10,37,
105/07/15,71288,1081898,15.30,15.30,15.10,15.20,0.00,38,
105/07/18,225300,3473590,15.10,15.55,15.10,15.40,+0.20,81,
105/07/19,297252,4676856,15.40,15.95,15.35,15.75,+0.35,133,
105/07/20,92062,1448073,15.50,15.85,15.50,15.75,0.00,46,
105/07/21,94786,1493050,15.80,15.85,15.70,15.70,-0.05,51,
105/07/22,111090,1750076,15.70,15.85,15.65,15.75,+0.05,61,
105/07/25,233120,3572948,15.80,15.80,15.00,15.25,-0.50,89,
105/07/26,201044,3057077,15.15,15.45,15.10,15.45,+0.20,71,
105/07/27,106683,1632496,15.40,15.45,15.15,15.20,-0.25,57,
105/07/28,90621,1379527,15.15,15.35,15.15,15.20,0.00,41,
105/07/29,61338,933404,15.20,15.35,15.20,15.30,+0.10,24,
105/06/01,379425,5474169,14.60,14.60,14.30,14.45,-0.05,148,
105/06/02,588657,8669026,14.45,15.20,14.40,14.45,0.00,281,
105/06/03,192000,2786800,14.45,14.65,14.45,14.50,+0.05,78,
105/06/04,168983,2450505,14.60,14.60,14.40,14.50,0.00,75,
105/06/06,224909,3239816,14.45,14.55,14.20,14.20,-0.30,82,
105/06/07,311175,4420724,14.15,14.35,14.10,14.25,+0.05,112,
105/06/08,192321,2735308,14.30,14.30,14.15,14.25,0.00,68,
105/06/13,357044,5058216,14.25,14.25,14.05,14.10,-0.15,115,
105/06/14,112453,1598036,14.20,14.40,14.10,14.20,+0.10,47,
105/06/15,97180,1381588,14.20,14.30,14.10,14.20,0.00,33,
105/06/16,144259,2040014,14.20,14.20,14.05,14.15,-0.05,61,
105/06/17,148271,2099921,14.25,14.30,14.10,14.15,0.00,57,
105/06/20,401000,5853850,14.35,14.85,14.35,14.60,+0.45,143,
105/06/21,193460,2803016,14.60,14.70,14.40,14.65,+0.05,72,
105/06/22,176000,2554050,14.65,14.65,14.40,14.60,-0.05,41,
105/06/23,250010,3619545,14.60,14.60,14.40,14.55,-0.05,42,
105/06/24,323000,4641100,14.40,14.50,14.15,14.40,-0.15,98,
105/06/27,184000,2664950,14.20,14.60,14.20,14.50,+0.10,74,
105/06/28,55400,801850,14.35,14.55,14.35,14.55,+0.05,21,
105/06/29,111022,1616969,14.60,14.65,14.50,14.55,0.00,34,
105/06/30,83104,1200992,14.60,14.60,14.40,14.40,-0.15,27,
105/05/03,118028,1467896,12.40,12.55,12.30,12.45,+0.05,74,
105/05/04,150000,1852650,12.35,12.45,12.25,12.35,-0.10,49,
105/05/05,91120,1123676,12.35,12.40,12.30,12.40,+0.05,30,
105/05/06,44154,543078,12.30,12.30,12.30,12.30,-0.10,14,
105/05/09,303214,3787575,12.50,12.65,12.40,12.60,+0.30,94,
105/05/10,321324,4088443,12.70,12.85,12.60,12.85,+0.25,117,
105/05/11,279000,3611550,12.90,13.20,12.80,12.90,+0.05,104,
105/05/12,109611,1416180,12.75,13.00,12.75,13.00,+0.10,53,
105/05/13,144170,1861377,13.00,13.00,12.80,13.00,0.00,48,
105/05/16,219335,2823454,13.05,13.05,12.80,12.90,-0.10,84,
105/05/17,82345,1063499,12.85,13.00,12.80,12.95,+0.05,43,
105/05/18,133171,1707638,12.95,12.95,12.70,12.85,-0.10,49,
105/05/19,236700,2979339,12.85,12.85,12.45,12.75,-0.10,74,
105/05/20,69485,884859,12.65,12.75,12.65,12.75,0.00,33,
105/05/23,270242,3447123,12.75,12.85,12.65,12.80,+0.05,70,
105/05/24,109001,1394412,12.75,12.85,12.70,12.85,+0.05,39,
105/05/25,225000,2875750,12.80,12.85,12.75,12.80,-0.05,45,
105/05/26,351500,4562049,12.85,13.15,12.85,13.15,+0.35,93,
105/05/27,1775718,24973486,13.20,14.45,13.20,14.45,+1.30,646,
105/05/30,1179405,17239423,14.50,14.95,14.20,14.75,+0.30,522,
105/05/31,354194,5147712,14.80,14.80,14.40,14.50,-0.25,163,
105/04/01,102001,1266162,12.45,12.50,12.30,12.45,0.00,43,
105/04/06,174007,2133536,12.45,12.45,12.15,12.25,-0.20,62,
105/04/07,147000,1785400,12.20,12.25,12.10,12.20,-0.05,42,
105/04/08,142133,1738435,12.15,12.25,12.15,12.25,+0.05,30,
105/04/11,144243,1782164,12.35,12.40,12.30,12.30,+0.05,58,
105/04/12,68122,838850,12.30,12.35,12.30,12.35,+0.05,35,
105/04/13,40001,494062,12.35,12.40,12.35,12.35,0.00,12,
105/04/14,95101,1179702,12.40,12.45,12.35,12.45,+0.10,27,
105/04/15,84400,1047780,12.35,12.50,12.35,12.50,+0.05,35,
105/04/18,181106,2257161,12.45,12.50,12.40,12.40,-0.10,42,
105/04/19,109709,1362589,12.60,12.60,12.35,12.45,+0.05,30,
105/04/20,88299,1091227,12.55,12.55,12.30,12.40,-0.05,33,
105/04/21,88248,1095375,12.50,12.50,12.40,12.45,+0.05,20,
105/04/22,194003,2408186,12.45,12.50,12.35,12.50,+0.05,39,
105/04/25,87000,1080950,12.45,12.50,12.40,12.50,0.00,24,
105/04/26,70000,869850,12.45,12.45,12.40,12.40,-0.10,15,
105/04/27,41252,509799,12.35,12.40,12.30,12.35,-0.05,14,
105/04/28,54000,669650,12.35,12.45,12.30,12.45,+0.10,27,
105/04/29,88611,1094465,12.30,12.45,12.30,12.40,-0.05,32,
105/03/01,648121,7684039,11.75,12.00,11.70,11.95,+0.25,101,
105/03/02,1237800,15219699,11.95,12.60,11.85,12.40,+0.45,230,
105/03/03,309000,3799400,12.40,12.50,12.20,12.25,-0.15,89,
105/03/04,441687,5475967,12.20,12.50,12.20,12.45,+0.20,102,
105/03/07,407356,5072912,12.35,12.55,12.35,12.45,0.00,128,
105/03/08,362271,4535810,12.50,12.75,12.40,12.45,0.00,108,
105/03/09,618504,7721250,12.45,12.60,12.40,12.60,+0.15,124,
105/03/10,502804,6404910,12.60,12.90,12.50,12.80,+0.20,180,
105/03/11,280302,3572814,12.75,12.85,12.65,12.70,-0.10,65,
105/03/14,165008,2076349,12.70,12.75,12.50,12.50,-0.20,68,
105/03/15,420180,5156527,12.50,12.50,12.10,12.20,-0.30,144,
105/03/16,90128,1109324,12.15,12.35,12.15,12.35,+0.15,36,
105/03/17,91107,1119926,12.40,12.45,12.20,12.30,-0.05,35,
105/03/18,131180,1602064,12.30,12.35,12.15,12.30,0.00,45,
105/03/21,174122,2142650,12.35,12.45,12.20,12.40,+0.10,53,
105/03/22,76140,937179,12.30,12.40,12.20,12.40,0.00,29,
105/03/23,50421,624319,12.40,12.45,12.30,12.45,+0.05,23,
105/03/24,80000,993450,12.40,12.45,12.35,12.45,0.00,29,
105/03/25,265308,3377230,12.50,12.95,12.50,12.65,+0.20,108,
105/03/28,303000,3806250,12.65,12.65,12.45,12.60,-0.05,71,
105/03/29,153100,1907645,12.60,12.60,12.35,12.45,-0.15,55,
105/03/30,156340,1938216,12.35,12.65,12.30,12.45,0.00,40,
105/03/31,48749,601886,12.35,12.45,12.25,12.45,0.00,27,
105/02/01,98000,1139900,11.60,11.70,11.55,11.60,+0.05,46,
105/02/02,60244,700830,11.65,11.70,11.55,11.65,+0.05,39,
105/02/03,33000,383300,11.50,11.65,11.50,11.65,0.00,17,
105/02/15,71000,824300,11.50,11.75,11.50,11.70,+0.05,40,
105/02/16,320011,3776130,11.70,11.90,11.70,11.90,+0.20,72,
105/02/17,350785,4127912,11.90,11.90,11.65,11.90,0.00,76,
105/02/18,149522,1787211,11.80,12.00,11.80,11.95,+0.05,70,
105/02/19,121000,1440650,11.85,12.00,11.85,11.90,-0.05,47,
105/02/22,59928,707749,11.85,11.90,11.80,11.90,0.00,20,
105/02/23,55007,649683,11.80,11.85,11.75,11.85,-0.05,26,
105/02/24,66000,779400,11.85,11.85,11.75,11.80,-0.05,19,
105/02/25,82100,966530,11.70,11.85,11.70,11.80,0.00,29,
105/02/26,373192,4334824,11.70,11.70,11.50,11.70,-0.10,109,
105/01/04,142911,1731323,12.20,12.25,12.00,12.15,-0.05,56,
105/01/05,691870,8376377,12.00,12.25,12.00,12.15,0.00,76,
105/01/06,412000,4989500,12.15,12.20,11.90,11.90,-0.25,65,
105/01/07,449950,5251874,11.90,11.90,11.55,11.60,-0.30,166,
105/01/08,127000,1482000,11.60,11.75,11.60,11.75,+0.15,63,
105/01/11,278007,3184181,11.45,11.55,11.35,11.50,-0.25,92,
105/01/12,214013,2432847,11.50,11.50,11.25,11.25,-0.25,100,
105/01/13,64252,733197,11.40,11.45,11.35,11.40,+0.15,29,
105/01/14,96154,1079285,11.25,11.35,11.15,11.35,-0.05,48,
105/01/15,152000,1736300,11.50,11.55,11.30,11.40,+0.05,49,
105/01/18,96000,1088200,11.20,11.45,11.20,11.45,+0.05,31,
105/01/19,75000,849050,11.35,11.40,11.30,11.40,-0.05,24,
105/01/20,150001,1695611,11.40,11.40,11.15,11.30,-0.10,53,
105/01/21,189000,2135750,11.30,11.35,11.15,11.30,0.00,45,
105/01/22,52100,585875,11.35,11.35,11.20,11.30,0.00,22,
105/01/25,94000,1071550,11.35,11.50,11.30,11.45,+0.15,33,
105/01/26,72000,817400,11.45,11.45,11.25,11.45,0.00,32,
105/01/27,26000,296950,11.45,11.45,11.35,11.45,0.00,13,
105/01/28,44000,501850,11.40,11.45,11.35,11.45,0.00,15,
105/01/29,116070,1326848,11.40,11.45,11.35,11.45,0.00,36,
105/01/30,117000,1350200,11.45,11.70,11.45,11.55,+0.10,36,
104/12/01,180025,2156603,12.00,12.10,11.90,12.05,0.00,48,
104/12/02,270342,3263788,12.05,12.20,12.00,12.20,+0.15,68,
104/12/03,109122,1330826,12.20,12.25,12.10,12.20,0.00,59,
104/12/04,168000,2035600,12.00,12.25,12.00,12.20,0.00,62,
104/12/07,190532,2301394,12.25,12.25,12.00,12.15,-0.05,72,
104/12/08,246758,2972958,12.15,12.15,12.00,12.00,-0.15,45,
104/12/09,297299,3520476,12.15,12.15,11.70,11.90,-0.10,104,
104/12/10,60000,712450,11.80,12.00,11.80,12.00,+0.10,34,
104/12/11,72026,857558,11.90,12.00,11.85,11.90,-0.10,26,
104/12/14,120000,1416950,11.85,11.90,11.75,11.85,-0.05,42,
104/12/15,381450,4557950,11.80,12.10,11.80,12.10,+0.25,76,
104/12/16,155483,1888446,12.20,12.20,12.00,12.10,0.00,69,
104/12/17,78544,951128,12.10,12.20,12.05,12.05,-0.05,32,
104/12/18,121002,1462274,12.05,12.15,12.00,12.10,+0.05,38,
104/12/21,74704,899117,11.90,12.15,11.90,12.15,+0.05,26,
104/12/22,145200,1751970,12.20,12.20,12.00,12.15,0.00,32,
104/12/23,274090,3306038,12.15,12.15,12.05,12.15,0.00,70,
104/12/24,57000,689450,12.15,12.15,12.05,12.15,0.00,31,
104/12/25,78007,943485,12.05,12.15,12.05,12.15,0.00,32,
104/12/28,93134,1125520,12.15,12.15,12.05,12.15,0.00,28,
104/12/29,78000,938900,12.05,12.15,11.95,12.10,-0.05,34,
104/12/30,56000,682450,12.10,12.30,12.10,12.15,+0.05,30,
104/12/31,68400,831490,12.20,12.20,12.10,12.20,+0.05,32,
104/11/02,157000,1888000,12.10,12.15,11.95,12.10,-0.05,58,
104/11/03,183271,2223579,12.20,12.20,12.05,12.20,+0.10,69,
104/11/04,275000,3374800,12.20,12.40,12.15,12.30,+0.10,107,
104/11/05,93618,1142189,12.30,12.30,12.15,12.25,-0.05,40,
104/11/06,97100,1179100,12.15,12.30,12.10,12.10,-0.15,47,
104/11/09,1720883,21539043,12.10,12.75,12.10,12.50,+0.40,359,
104/11/10,306145,3782840,12.35,12.50,12.30,12.35,-0.15,127,
104/11/11,967000,11968350,12.30,13.00,12.00,12.30,-0.05,236,
104/11/12,274000,3343350,12.35,12.35,12.05,12.20,-0.10,79,
104/11/13,416000,5011900,12.15,12.20,11.90,12.15,-0.05,117,
104/11/16,170485,2040720,12.20,12.20,11.85,12.10,-0.05,80,
104/11/17,89342,1085620,12.10,12.20,12.10,12.10,0.00,39,
104/11/18,143499,1723236,12.10,12.15,11.90,11.95,-0.15,87,
104/11/19,96054,1153041,12.00,12.05,11.95,11.95,0.00,44,
104/11/20,51000,616000,12.15,12.15,12.05,12.10,+0.15,27,
104/11/23,67000,811700,12.15,12.15,12.10,12.10,0.00,30,
104/11/24,148498,1786276,12.20,12.20,11.95,12.10,0.00,57,
104/11/25,238342,2867304,11.95,12.15,11.90,12.05,-0.05,69,
104/11/26,78632,948897,11.90,12.15,11.90,12.15,+0.10,29,
104/11/27,81000,975150,12.05,12.15,11.95,12.15,0.00,31,
104/11/30,168200,2018850,12.20,12.20,11.90,12.05,-0.10,70,
104/10/01,166000,2027450,12.20,12.40,12.00,12.25,-0.05,79,
104/10/02,129000,1594600,12.30,12.45,12.30,12.30,+0.05,40,
104/10/05,199180,2457164,12.40,12.55,12.30,12.40,+0.10,64,
104/10/06,141180,1751064,12.50,12.55,12.30,12.30,-0.10,55,
104/10/07,222000,2729700,12.40,12.40,12.25,12.30,0.00,62,
104/10/08,99371,1217326,12.35,12.35,12.20,12.30,0.00,32,
104/10/12,220243,2720175,12.50,12.50,12.30,12.35,+0.05,50,
104/10/13,211865,2624326,12.45,12.45,12.35,12.45,+0.10,57,
104/10/14,335000,4112950,12.45,12.45,12.20,12.35,-0.10,74,
104/10/15,182150,2261652,12.35,12.50,12.35,12.40,+0.05,51,
104/10/16,132889,1658384,12.70,12.70,12.40,12.40,0.00,50,
104/10/19,80217,1010262,12.70,12.70,12.50,12.55,+0.15,38,
104/10/20,98000,1228800,12.55,12.60,12.50,12.55,0.00,42,
104/10/21,89261,1114535,12.60,12.60,12.45,12.45,-0.10,35,
104/10/22,4396008,50751244,12.50,12.50,11.25,11.75,-0.70,1075,
104/10/23,442602,5234003,11.85,11.95,11.70,11.85,+0.10,192,
104/10/26,1140000,13561800,11.90,12.05,11.75,11.95,+0.10,181,
104/10/27,164002,1947723,11.85,11.95,11.80,11.80,-0.15,60,
104/10/28,764000,9225300,11.90,12.30,11.85,12.30,+0.50,190,
104/10/29,206100,2507429,12.30,12.30,12.05,12.20,-0.10,93,
104/10/30,186000,2244800,12.25,12.25,11.90,12.15,-0.05,85,
104/09/01,263900,3166310,11.85,12.15,11.85,12.00,0.00,82,
104/09/02,183975,2200501,11.85,12.05,11.85,12.00,0.00,67,
104/09/03,251022,3027266,12.00,12.25,11.90,12.15,+0.15,88,
104/09/04,439300,5425790,12.20,12.55,12.10,12.35,+0.20,192,
104/09/07,100000,1231650,12.35,12.40,12.15,12.20,-0.15,30,
104/09/08,166276,2014412,12.10,12.20,12.05,12.05,-0.15,45,
104/09/09,336000,4115050,12.20,12.45,12.15,12.30,+0.25,120,
104/09/10,360100,4397170,12.20,12.40,12.15,12.30,0.00,100,
104/09/11,155002,1914874,12.20,12.40,12.20,12.40,+0.10,58,
104/09/14,84899,1050666,12.50,12.50,12.25,12.30,-0.10,34,
104/09/15,146000,1820250,12.45,12.55,12.30,12.35,+0.05,44,
104/09/16,333000,4116300,12.40,12.50,12.30,12.40,+0.05,55,
104/09/17,351000,4435400,12.50,12.75,12.50,12.60,+0.20,78,
104/09/18,322000,4146250,12.70,13.10,12.60,12.90,+0.30,110,
104/09/21,116242,1465399,12.55,12.75,12.55,12.65,-0.25,50,
104/09/22,70008,890651,12.80,12.80,12.65,12.65,0.00,31,
104/09/23,127018,1591376,12.55,12.65,12.50,12.50,-0.15,40,
104/09/24,316000,3880200,12.45,12.45,12.10,12.25,-0.25,68,
104/09/25,267131,3302904,12.25,12.45,12.05,12.25,0.00,46,
104/09/30,37564,458986,12.25,12.35,12.15,12.30,+0.05,21,
104/08/03,489090,5626467,11.65,11.65,11.40,11.40,-0.40,130,
104/08/04,500101,5653396,11.60,11.60,11.20,11.25,-0.15,125,
104/08/05,272100,3164990,11.40,11.90,11.30,11.80,+0.55,95,
104/08/06,128200,1494240,11.80,11.80,11.55,11.80,0.00,51,
104/08/07,48572,567642,11.60,11.80,11.55,11.80,0.00,22,
104/08/10,248000,2960700,11.80,12.10,11.75,12.10,+0.30,69,
104/08/11,113315,1364326,12.10,12.20,11.95,12.05,-0.05,51,
104/08/12,336000,3994600,11.90,12.05,11.70,11.75,-0.30,63,
104/08/13,57685,682132,11.75,11.90,11.75,11.90,+0.15,29,
104/08/14,207713,2489856,12.00,12.10,11.85,12.05,+0.15,56,
104/08/17,239598,2905116,12.10,12.40,12.00,12.00,-0.05,95,
104/08/18,138372,1679176,12.00,12.30,12.00,12.00,0.00,61,
104/08/19,229000,2700000,12.00,12.05,11.60,11.75,-0.25,116,
104/08/20,134255,1596683,11.65,12.00,11.65,11.80,+0.05,54,
104/08/21,334171,3833164,11.70,11.80,11.25,11.30,-0.50,124,
104/08/24,1740010,19383809,11.30,11.60,10.60,10.80,-0.50,291,
104/08/25,205000,2232450,10.60,11.00,10.60,11.00,+0.20,80,
104/08/26,237000,2603650,11.00,11.20,10.80,11.20,+0.20,79,
104/08/27,216242,2446983,10.85,11.50,10.85,11.25,+0.05,96,
104/08/28,595342,6916954,11.35,11.70,11.35,11.70,+0.45,166,
104/08/31,232652,2734325,11.70,12.00,11.55,12.00,+0.30,127,
104/07/01,241372,3292459,13.50,13.80,13.35,13.65,+0.05,84,
104/07/02,521001,7269313,13.65,14.15,13.65,13.85,+0.20,192,
104/07/03,270000,3715950,13.85,13.90,13.65,13.80,-0.05,104,
104/07/06,263153,3577373,13.60,13.75,13.50,13.55,-0.25,85,
104/07/07,85200,1161870,13.80,13.80,13.60,13.65,+0.10,28,
104/07/08,438000,5823950,13.65,13.70,13.05,13.25,-0.40,167,
104/07/09,214002,2847826,13.25,13.45,13.10,13.40,+0.15,92,
104/07/13,257000,3451450,13.55,13.55,13.35,13.40,0.00,81,
104/07/14,78375,1057487,13.45,13.60,13.35,13.35,-0.05,53,
104/07/15,95000,1268850,13.40,13.50,13.25,13.50,+0.15,49,
104/07/16,57000,765750,13.40,13.50,13.40,13.45,-0.05,17,
104/07/17,102400,1380610,13.45,13.65,13.45,13.45,0.00,40,
104/07/20,361000,4815250,13.50,13.50,13.20,13.25,-0.20,82,
104/07/21,490400,6379300,13.55,13.55,12.75,13.10,-0.15,111,
104/07/22,674015,8596992,13.10,13.10,12.60,12.70,-0.40,173,
104/07/23,380013,4752563,12.55,12.60,12.40,12.45,-0.25,121,
104/07/24,152100,1912794,12.50,12.65,12.50,12.55,+0.10,49,
104/07/27,932547,11786545,12.55,12.85,12.15,12.15,-0.40,141,
104/07/28,945253,11050921,11.60,11.85,11.55,11.70,-0.45,272,
104/07/29,467600,5487208,11.90,11.90,11.65,11.70,0.00,122,
104/07/30,421320,4955852,11.85,11.85,11.65,11.80,+0.10,154,
104/07/31,136227,1599654,11.80,11.80,11.70,11.80,0.00,47,
