日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,
104/07/22,53000,1007450,19.30,19.35,18.90,18.90,-0.20,35,
104/07/23,90000,1709300,19.20,19.30,18.80,19.00,+0.10,44,
104/07/24,59000,1112250,18.95,18.95,18.70,18.70,-0.30,24,
104/07/27,130000,2415050,18.80,19.00,18.20,18.20,-0.50,69,
104/07/28,82000,1484400,18.20,18.40,17.90,18.10,-0.10,55,
104/07/29,79000,1418650,18.00,18.30,17.80,18.00,-0.10,47,
104/07/30,49000,896150,18.00,18.50,18.00,18.35,+0.35,30,
104/07/31,69000,1264950,18.50,18.50,18.20,18.30,-0.05,25,
104/06/01,631034,14955710,23.30,24.20,22.80,24.00,+0.75,382,
104/06/02,1406585,34583994,25.00,25.80,22.50,23.10,-0.90,795,
104/06/03,994000,22391000,23.10,23.40,21.80,22.10,-1.00,509,
104/06/04,408782,8972669,22.20,22.45,21.65,21.95,-0.15,238,
104/06/05,271000,5949150,21.95,22.25,21.65,21.90,-0.05,137,
104/06/08,300100,6715279,22.35,22.85,21.70,22.10,+0.20,205,
104/06/09,415100,8935580,22.10,22.45,20.10,20.80,-1.30,270,
104/06/10,278000,5923100,20.90,21.65,20.90,21.35,+0.55,153,
104/06/11,492000,10152600,21.00,21.15,20.30,20.50,-0.85,266,
104/06/12,181000,3790400,20.70,21.40,20.70,21.00,+0.50,127,
104/06/15,126548,2669543,21.00,21.50,20.90,20.90,-0.10,98,
104/06/16,187000,3865400,20.95,20.95,20.50,20.80,-0.10,99,
104/06/17,133000,2735600,20.85,20.85,20.45,20.50,-0.30,95,
104/06/18,182000,3818250,20.50,21.30,20.50,21.00,+0.50,115,
104/06/22,117000,2445900,21.05,21.30,20.65,20.95,-0.05,78,
104/06/23,154000,3253550,21.40,21.45,20.95,20.95,0.00,93,
104/06/24,98000,2058200,21.00,21.15,20.85,20.90,-0.05,46,
104/06/25,78000,1622700,21.20,21.20,20.70,20.75,-0.15,59,
104/06/26,125237,2610592,20.80,21.00,20.70,20.75,0.00,73,
104/06/29,146000,2985750,20.25,20.55,20.25,20.30,-0.45,73,
104/06/30,74230,1513092,20.05,20.95,20.05,20.60,+0.30,53,
104/05/04,194000,4237150,21.95,22.10,21.65,21.65,-0.30,108,
104/05/05,1443395,33278594,21.80,23.15,21.70,23.15,+1.50,509,
104/05/06,1833867,44356802,24.00,24.75,23.45,24.75,+1.60,829,
104/05/07,2997809,77398183,25.70,26.45,24.60,25.05,+0.30,1238,
104/05/08,2050339,50637917,25.30,25.85,23.75,24.10,-0.95,1148,
104/05/11,962075,22035832,24.20,24.30,22.45,22.45,-1.65,465,
104/05/12,1203047,25517424,21.00,22.10,20.90,21.80,-0.65,622,
104/05/13,672125,14313225,21.60,21.80,21.00,21.25,-0.55,360,
104/05/14,883001,18995121,21.05,21.95,21.05,21.40,+0.15,527,
104/05/15,467244,9941497,21.55,21.70,21.00,21.45,+0.05,267,
104/05/18,421300,9032594,21.30,21.70,21.00,21.65,+0.20,221,
104/05/19,312034,6734472,21.75,21.80,21.35,21.35,-0.30,162,
104/05/20,620152,13706494,21.60,22.55,21.60,22.00,+0.65,403,
104/05/21,365065,8099930,22.75,22.75,22.00,22.05,+0.05,209,
104/05/22,256361,5578579,22.50,22.50,21.55,21.65,-0.40,173,
104/05/25,330000,7012550,21.65,21.65,21.10,21.15,-0.50,185,
104/05/26,187910,3995451,21.15,21.50,21.15,21.20,+0.05,116,
104/05/27,563229,12389897,21.15,22.45,21.15,22.15,+0.95,377,
104/05/28,680592,15977429,22.80,23.70,22.70,23.70,+1.55,266,
104/05/29,1889195,46444663,25.30,25.30,23.25,23.25,-0.45,929,
104/04/01,2713428,57465427,20.30,21.80,20.00,21.80,+1.40,1139,
104/04/02,3100394,70511076,22.50,23.30,22.10,23.30,+1.50,1472,
104/04/07,2647913,63074711,23.95,24.40,23.00,24.10,+0.80,1379,
104/04/08,1225840,29197990,24.10,24.25,23.45,24.10,0.00,680,
104/04/09,1934052,44654720,24.25,24.25,22.45,22.45,-1.65,938,
104/04/10,961395,21946615,22.55,23.30,22.45,22.90,+0.45,512,
104/04/13,708368,15835980,23.00,23.00,21.85,22.30,-0.60,358,
104/04/14,736044,16804401,22.30,23.15,22.30,22.75,+0.45,365,
104/04/15,357654,8066383,22.75,22.75,22.45,22.45,-0.30,195,
104/04/16,323910,7279592,22.80,22.80,22.15,22.45,0.00,164,
104/04/17,501395,11037860,22.45,22.45,21.80,21.80,-0.65,244,
104/04/20,561000,11915000,21.70,21.70,20.90,21.60,-0.20,274,
104/04/21,463100,9661339,21.70,21.70,20.40,20.50,-1.10,258,
104/04/22,767847,16382548,20.50,21.90,20.20,21.90,+1.40,395,
104/04/23,995292,22213074,22.40,22.55,22.00,22.00,+0.10,481,
104/04/24,447345,9576219,21.70,22.20,21.00,21.35,-0.65,276,
104/04/27,185000,3987300,21.25,21.80,21.25,21.35,0.00,123,
104/04/28,109488,2340546,21.15,21.65,21.15,21.30,-0.05,83,
104/04/29,138502,2958020,21.60,21.60,21.05,21.30,0.00,101,
104/04/30,411000,9021050,21.60,22.45,21.40,21.95,+0.65,227,
104/03/02,31000,532000,17.20,17.20,17.05,17.10,+0.10,18,
104/03/03,32000,548700,17.15,17.30,17.05,17.30,+0.20,19,
104/03/04,41010,703970,17.10,17.30,17.10,17.25,-0.05,25,
104/03/05,32000,553400,17.15,17.40,17.15,17.25,0.00,22,
104/03/06,63000,1081100,17.15,17.35,17.05,17.30,+0.05,30,
104/03/09,77019,1323525,17.15,17.30,17.10,17.15,-0.15,40,
104/03/10,139000,2447250,17.20,18.20,17.20,17.55,+0.40,90,
104/03/11,241097,4101942,17.30,17.35,16.80,17.00,-0.55,112,
104/03/12,64172,1096070,17.30,17.30,17.00,17.15,+0.15,39,
104/03/13,40000,688150,17.55,17.55,17.10,17.20,+0.05,28,
104/03/16,77000,1309500,17.15,17.15,16.90,17.00,-0.20,40,
104/03/17,49010,834316,17.05,17.20,16.95,16.95,-0.05,31,
104/03/18,66166,1129438,16.90,17.30,16.90,17.00,+0.05,47,
104/03/19,75000,1286550,17.10,17.30,17.00,17.10,+0.10,43,
104/03/20,64000,1093700,17.05,17.20,17.00,17.20,+0.10,35,
104/03/23,76100,1306359,17.20,17.20,17.10,17.10,-0.10,35,
104/03/24,278373,5080306,18.25,18.25,18.25,18.25,+1.15,204,
104/03/25,1890235,36855082,19.50,19.50,19.25,19.50,+1.25,586,
104/03/26,1923555,37936475,19.50,20.15,19.30,19.70,+0.20,807,
104/03/27,772529,15008656,19.95,19.95,18.80,19.50,-0.20,355,
104/03/30,366010,7031042,19.50,19.70,19.00,19.10,-0.40,172,
104/03/31,584292,11863506,19.60,20.40,19.60,20.40,+1.30,220,
104/02/02,542000,9679800,17.35,18.30,17.35,17.60,+0.25,307,
104/02/03,359140,6426021,17.60,18.10,17.60,17.75,+0.15,183,
104/02/04,748383,13714305,18.10,18.75,18.00,18.00,+0.25,400,
104/02/05,120423,2160979,17.80,18.15,17.80,17.95,-0.05,76,
104/02/06,116000,2072050,17.95,18.10,17.75,17.85,-0.10,53,
104/02/09,78000,1388850,17.85,17.95,17.65,17.75,-0.10,37,
104/02/10,180008,3149540,17.70,17.75,17.40,17.75,0.00,96,
104/02/11,393683,6696652,17.40,17.40,16.70,16.70,-1.05,205,
104/02/12,60000,1004150,16.70,16.95,16.70,16.75,+0.05,40,
104/02/13,93000,1563150,16.95,16.95,16.75,16.85,+0.10,45,
104/02/24,72000,1210100,16.85,16.90,16.60,16.90,+0.05,36,
104/02/25,42736,727264,17.00,17.20,16.70,17.00,+0.10,36,
104/02/26,53000,901800,17.00,17.10,16.90,17.00,0.00,28,
104/01/05,88000,1450800,16.45,16.75,16.35,16.50,+0.10,53,
104/01/06,38000,622550,16.50,16.50,16.35,16.40,-0.10,29,
104/01/07,51289,845960,16.55,16.70,16.45,16.45,+0.05,36,
104/01/08,66488,1102154,16.70,16.70,16.50,16.50,+0.05,33,
104/01/09,16005,264632,16.60,16.70,16.40,16.50,0.00,16,
104/01/12,637112,11132126,16.80,17.65,16.75,17.65,+1.15,274,
104/01/13,544000,9651600,17.85,18.00,17.45,17.70,+0.05,253,
104/01/14,138007,2398921,17.80,17.80,17.25,17.35,-0.35,74,
104/01/15,121721,2122900,17.30,17.75,17.30,17.40,+0.05,81,
104/01/16,205015,3603161,17.60,17.75,17.40,17.55,+0.15,111,
104/01/19,118000,2061750,17.70,17.75,17.20,17.20,-0.35,50,
104/01/20,187684,3261096,17.05,17.65,17.00,17.30,+0.10,89,
104/01/21,68000,1174550,17.45,17.45,17.15,17.40,+0.10,49,
104/01/22,101000,1735600,17.40,17.40,17.10,17.10,-0.30,52,
104/01/23,91000,1555350,17.30,17.30,17.00,17.05,-0.05,58,
104/01/26,88195,1517273,17.00,17.65,16.95,17.20,+0.15,58,
104/01/27,80305,1387265,17.45,17.50,17.10,17.20,0.00,38,
104/01/28,109000,1889600,17.05,17.50,17.05,17.30,+0.10,43,
104/01/29,54000,935750,17.30,17.50,17.25,17.25,-0.05,28,
104/01/30,83000,1437700,17.35,17.45,17.25,17.35,+0.10,39,
