日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,
104/06/11,35200,1537810,43.80,44.00,43.45,43.70,-0.10,29,
104/06/12,7210,314908,43.65,43.70,43.65,43.70,0.00,9,
104/06/15,32046,1400868,43.70,43.90,43.65,43.65,-0.05,25,
104/06/16,26000,1135300,43.85,43.85,43.65,43.70,+0.05,24,
104/06/17,50393,2189583,43.70,43.95,43.00,43.10,-0.60,48,
104/06/18,18000,777650,43.60,43.60,43.10,43.30,+0.20,16,
104/06/22,34190,1483489,43.45,43.45,43.30,43.40,+0.10,30,
104/06/23,27000,1182150,43.70,43.85,43.70,43.80,+0.40,16,
104/06/24,13692,600592,44.00,44.00,43.80,43.80,0.00,17,
104/06/25,16046,705843,43.80,44.50,43.80,44.45,+0.65,18,
104/06/26,45790,2018460,44.60,44.65,43.90,44.60,+0.15,31,
104/06/29,67109,2967461,44.50,44.50,43.90,44.05,-0.55,28,
104/06/30,8012,355033,44.10,44.45,44.10,44.20,+0.15,7,
104/05/04,36500,1714998,47.00,47.00,46.80,46.80,-0.20,26,
104/05/05,222470,10245093,46.70,46.70,45.50,46.10,-0.70,193,
104/05/06,82751,3834169,46.00,46.45,46.00,46.45,+0.35,86,
104/05/07,42074,1955844,46.45,46.60,46.40,46.55,+0.10,42,
104/05/08,33238,1540677,46.50,46.55,46.20,46.55,0.00,29,
104/05/11,64707,2994223,46.55,46.55,46.10,46.30,-0.25,70,
104/05/12,24002,1116544,46.30,46.80,46.30,46.55,+0.25,24,
104/05/13,76001,3505897,46.50,46.50,45.80,46.20,-0.35,47,
104/05/14,16310,753621,46.25,46.25,46.20,46.20,0.00,18,
104/05/15,27201,1252405,46.30,46.35,45.85,45.85,-0.35,25,
104/05/18,74003,3364688,45.85,45.85,45.20,45.50,-0.35,64,
104/05/19,41507,1889015,45.50,45.70,45.30,45.70,+0.20,42,
104/05/20,27170,1237085,45.70,45.70,45.40,45.40,-0.30,30,
104/05/21,39738,1801503,45.50,45.50,45.20,45.20,-0.20,39,
104/05/22,25353,1148102,45.20,45.35,45.20,45.35,+0.15,23,
104/05/25,84010,3756250,45.10,45.10,44.50,44.60,-0.75,79,
104/05/26,44000,1960950,44.60,44.80,44.50,44.60,0.00,41,
104/05/27,20000,898800,44.50,45.70,44.50,45.05,+0.45,18,
104/05/28,22242,1003012,45.05,45.45,45.00,45.40,+0.35,22,
104/05/29,23173,1055479,45.65,45.85,45.40,45.50,+0.10,25,
104/04/01,94043,4404533,47.20,47.20,46.75,46.75,-0.45,51,
104/04/02,42159,1976023,46.90,47.10,46.75,47.00,+0.25,37,
104/04/07,39521,1854487,47.00,47.10,46.80,47.10,+0.10,34,
104/04/08,24045,1129868,47.00,47.00,46.95,47.00,-0.10,28,
104/04/09,31000,1456500,47.00,47.00,46.90,47.00,0.00,20,
104/04/10,62001,2901147,46.90,46.90,46.70,46.80,-0.20,36,
104/04/13,39000,1825000,46.80,46.95,46.70,46.70,-0.10,33,
104/04/14,15101,706317,46.90,46.90,46.70,46.70,0.00,15,
104/04/15,32094,1499536,46.80,46.90,46.60,46.60,-0.10,38,
104/04/16,36004,1679684,46.60,46.90,46.60,46.65,+0.05,33,
104/04/17,33160,1544970,46.60,46.90,46.50,46.90,+0.25,32,
104/04/20,17307,809571,46.90,46.90,46.65,46.80,-0.10,14,
104/04/21,14320,668244,46.85,46.85,46.60,46.80,0.00,13,
104/04/22,70142,3271601,47.00,47.00,46.50,46.75,-0.05,49,
104/04/23,41100,1920800,46.80,46.85,46.60,46.60,-0.15,38,
104/04/24,35456,1659634,46.60,46.90,46.60,46.85,+0.25,38,
104/04/27,103250,4857024,46.90,47.20,46.90,47.10,+0.25,85,
104/04/28,28344,1334717,47.15,47.15,47.00,47.15,+0.05,31,
104/04/29,92001,4328247,47.15,47.20,46.90,47.00,-0.15,65,
104/04/30,55000,2581800,47.10,47.10,46.70,47.00,0.00,43,
104/03/02,164472,7724726,47.20,47.20,46.90,47.10,-0.20,50,
104/03/03,40200,1890579,47.10,47.10,47.00,47.00,-0.10,28,
104/03/04,21509,1011075,47.00,47.00,47.00,47.00,0.00,15,
104/03/05,10011,470670,47.00,47.15,47.00,47.00,0.00,10,
104/03/06,10003,470141,47.00,47.00,47.00,47.00,0.00,10,
104/03/09,53200,2500450,47.00,47.05,47.00,47.00,0.00,22,
104/03/10,17001,799547,47.00,47.05,47.00,47.05,+0.05,17,
104/03/11,51595,2413563,46.90,46.90,46.60,46.80,-0.25,55,
104/03/12,16131,756007,46.70,47.00,46.70,46.80,0.00,18,
104/03/13,23000,1081000,47.00,47.00,47.00,47.00,+0.20,12,
104/03/16,87076,4096054,47.00,47.10,47.00,47.00,0.00,46,
104/03/17,45500,2136750,46.80,47.10,46.80,47.00,0.00,31,
104/03/18,59322,2789915,47.00,47.20,47.00,47.20,+0.20,45,
104/03/19,43164,2028558,47.20,47.20,46.90,46.95,-0.25,37,
104/03/20,22001,1034647,46.90,47.15,46.90,47.15,+0.20,12,
104/03/23,38117,1792565,47.15,47.15,47.00,47.10,-0.05,40,
104/03/24,47590,2238130,47.15,47.30,47.00,47.00,-0.10,31,
104/03/25,54056,2535925,47.00,47.00,46.80,46.80,-0.20,33,
104/03/26,22006,1035782,47.00,47.20,46.90,47.20,+0.40,23,
104/03/27,32004,1505888,47.00,47.15,47.00,47.00,-0.20,23,
104/03/30,20042,945129,47.20,47.30,47.00,47.15,+0.15,23,
104/03/31,15100,712720,47.30,47.30,47.15,47.20,+0.05,13,
104/02/02,16001,748347,46.80,46.80,46.75,46.80,0.00,10,
104/02/03,27121,1270999,47.00,47.00,46.80,46.80,0.00,25,
104/02/04,31200,1460300,46.80,46.90,46.80,46.80,0.00,19,
104/02/05,18886,883518,46.80,46.80,46.75,46.75,-0.05,17,
104/02/06,14655,683435,46.75,46.85,46.50,46.85,+0.10,17,
104/02/09,46110,2158920,46.85,46.85,46.70,46.85,0.00,16,
104/02/10,47500,2230649,46.85,47.20,46.80,47.10,+0.25,23,
104/02/11,65200,3057000,47.10,47.10,46.80,47.10,0.00,32,
104/02/12,26380,1238160,47.10,47.10,46.80,46.90,-0.20,18,
104/02/13,21300,997634,46.80,47.05,46.70,47.05,+0.15,20,
104/02/24,110299,5181693,47.05,47.10,46.80,47.05,0.00,51,
104/02/25,160885,7523558,47.00,47.00,46.55,46.80,-0.25,63,
104/02/26,95211,4461680,46.80,47.30,46.80,47.30,+0.50,35,
104/01/05,56021,2629779,47.15,47.15,46.80,46.85,-0.30,27,
104/01/06,15000,702850,47.00,47.00,46.80,46.85,0.00,12,
104/01/07,6242,293286,46.95,47.10,46.95,47.00,+0.15,7,
104/01/08,26012,1220765,46.95,47.00,46.85,46.95,-0.05,21,
104/01/09,29319,1374043,47.00,47.00,46.80,47.00,+0.05,28,
104/01/12,28202,1322112,47.00,47.00,46.80,46.90,-0.10,27,
104/01/13,21000,986300,47.00,47.05,46.80,46.90,0.00,18,
104/01/14,18030,843760,46.80,46.80,46.75,46.80,-0.10,17,
104/01/15,14322,671053,47.00,47.00,46.80,46.80,0.00,20,
104/01/16,23000,1076500,46.80,46.85,46.75,46.75,-0.05,19,
104/01/19,12093,565521,46.75,46.95,46.70,46.95,+0.20,15,
104/01/20,7100,333260,46.95,46.95,46.90,46.90,-0.05,8,
104/01/21,14886,699206,46.85,47.00,46.85,47.00,+0.10,17,
104/01/22,43155,2026353,47.20,47.20,46.80,47.00,0.00,29,
104/01/23,29000,1361000,47.10,47.10,46.80,46.80,-0.20,23,
104/01/26,23756,1113329,46.80,47.30,46.70,46.80,0.00,26,
104/01/27,43292,2029563,46.90,47.00,46.80,46.80,0.00,30,
104/01/28,17001,796499,47.00,47.00,46.80,46.90,+0.10,16,
104/01/29,14320,670785,47.00,47.00,46.75,46.90,0.00,16,
104/01/30,29135,1365745,46.90,46.90,46.75,46.80,-0.10,14,
